account_id,credit_score
0x206229e165d052f733e765fce0e22ee14ff0b25f,71.73
0x20625acec60c5b37b27b70a183e532f3658d8ceb,75.93
0x20627ef0e6d943c46bdf6c5c670f64ba6dcd29bf,73.2
0x2065685879367ff787f19bc0a2bbae2e284dfce4,69.67
0x2065ac74384bf26b78265d1529b01f2680c89220,29.96
0x20665e0b5fb3e81abefa4d2ab515bdf0e6fa6700,49.2
0x2066bfb1d0e6aa8cf9b65772876479e3654b12fb,72.82
0x2066dfe1a870db4c0e37b3df9f688792a241589d,71.87
0x2067c2ce64dcdef7c6bd195a7ee190d734c13fc8,17.54
0x206815261f480a98498a7f7554356ff3d7fb303f,29.96
0x206867c53b45b7f1c5ba11e5c0c176037c44e043,71.63
0x20688dd1314d61d910b0117905b120eaeb933715,48.4
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,29.73
0x206998795863ba0517f814bb9afa58ca31667fc2,72.93
0x2069af6471d803bed1df634759fa7aea21162d1b,81.79
0x206ad63135ae6f46181ab270d5e4c3c000aa6009,72.06
0x206b89b3b84e4df5b5c130e4abf554c0c3fa88f3,74.25
0x206c221a059c18b17290cd0748aadbc0323b7c34,71.65
0x206cadc6f2493c4082d029d6abc5a884708ccaf5,71.63
0x206d30375dbc2a35a9127e0d91fc5a9eb7288b04,71.77
0x206d7f45fae22d9926bdb2169dce6e52ed33828f,71.63
0x206f6739970de8c4ed3e07963b6d5ce6afc949a0,73.47
0x206fae05a1dcb677642741d57b6b827f6bb7bffe,73.25
0x206fcf1faa5c3d18be2410fb748dfca7d57f121e,29.96
0x206fd372fb5b05469fcbe07001bff4b94558ddae,30.43
0x20707b1335e9bec4e594e29389fe911c056d242a,79.96
0x2070cce71af82b4310464dea18e9fc028c9915e7,29.96
0x20726d02c6d2cca7dfc26d3e0dd43200a6337890,41.03
0x2072c47008a5c4f309e4c7647708225c29d10435,29.96
0x20730820ab819e69e8e632574382f6d4d9fee50f,70.02
0x20734efddfe7e8d9263e77aee143c128e1c97373,33.2
0x207642c5e61e30535ac57ac30919ad47ece9b0a1,77.23
0x2078e77a018455e4da7d805c98569359bfe274fd,90.7
0x20798fd64a342d1ee640348e42c14181fdc842d8,82.52
0x2079c29be9c8095042edb95f293b5b510203d6ce,47.91
0x207ba63b532b14d4cda4e87db7399b0072ac0dfb,53.27
0x207d2e0bbd9fe9a8600bf080f10894b111dd9ff5,83.69
0x207f9952bb1cc519b2709132d6d79017a06bb18a,31.05
0x2082c5a3c08a4d5ade0ce779e24b463daa241646,85.05
0x20853aecb7b89a65bfca791295bebf8401062a98,71.78
0x2086eb2164a1e5b80eb00fd308a76f4105a347ff,73.1
0x2087c8514344a0b094ffc468df67ee8f067b5da3,46.21
0x20899696bcb449f50bc6fa1f9fc4ed2ba29f5afe,74.35
0x208a8a273e8cb58c56cbafcab431b1c58e919c94,72.15
0x208b3cd5166df7ac646ca6e9393f336d3e4c4c51,45.02
0x208c5e7936b7c5e3e07ae62d3a27273554f36e8e,71.69
0x208cf2fa993abff00cc543ffb8cd578720dd556c,28.95
0x208dc18db258366c767f44ea3900bfbc4eb98d3f,71.97
0x208e98325a3f6420282dda8f8e9396ea033359c1,71.81
0x2091267a67f703ac8340377dbcdd4b79ec84ddd5,29.96
0x2091b12446f0e79cc5ea6657ed52a9dee5ee91a8,76.54
0x20927a71fa30a627b7b9a6d27375b085b1d3659b,72.68
0x20936bf98ce2552c7a1f51b4460733307d5edc91,71.63
0x2093c31cb868fe331004a62fc76662b115428d86,74.68
0x20943ec814d65b401457bb88c170122e2a9a04bc,71.86
0x20967a643970fd8660d78539d814e7078fa57550,71.77
0x209770826c4f8c1c1b7b25fd2bcbd3e4e6fdb6fb,23.55
0x209861dadf2f094658bfddd1f37fed80cc7577d7,71.63
0x209866b6c907a16df7500c08123fb35380e14133,67.25
0x2098868b1cc5374951eb63724342c7a875595127,72.83
0x2098989fe8e5daf14a2f69d701073e172fb733f7,71.89
0x2098dcf27dab859353f2831fa52689ee99ec6d7f,71.64
0x20990b896177977124e3751e22c6ceeab84f52df,67.71
0x209a95b0a75ea7838271b5c70f4ac61e06e34658,75.95
0x209b28155f58c283f58011900c10846e5f87f9bc,29.96
0x209b94ee294db2cf2162054e28173aaa07893138,77.63
0x209bf9751ae36d28cf863a5b7d0df600a393e265,72.66
0x209d223709e2526c02c0965b527bda79c2d06ce0,71.66
0x209d6e2c331dbb90abafbe02bc890eb59bb13160,74.5
0x209d921ff10060c7f30ac40accbc2e3c29d99959,66.55
0x209de51907d229740e4af74bc2b83519e89aea60,53.96
0x20a0d13c4643ab962c6804bc6ba6eea0505f11de,71.05
0x20a1e1b897bbddcb3a97d7ae0a156a4ecfd64d04,64.81
0x20a1e36cb8e1e15aa1f75477e2e8816c0b393ae0,29.96
0x20a57d4e2357a2fcba560cd3c0d0c9d08ed84e8b,69.54
0x20a7325c640eab7988ab390bfa9ac19d0dc6772c,70.78
0x20a9a14d78eceafe74036d24583760b229a04483,49.89
0x20aa208e8a62b8801d41e32594788119fedf30aa,75.2
0x20aad1daded4c4d264afcd66987e5631976a535c,30.2
0x20ab4379e6942a24e1642133f7cb8c04780742ae,65.31
0x20ad4d1cd78ada8c6c5731da2c0a3052e2db5471,71.95
0x20ad7b66b874664b6d43441555ad98f77414530c,71.63
0x20ad988487d6a53fea7918657f45fe0bb8fd8183,67.65
0x20aefd71823b6b549f6afee32b95f201374d8d76,79.0
0x20af003561655ee73d9f8b5f976a50cf184558c0,34.69
0x20b02d70f65d573769933feca0452cf31a300794,29.96
0x20b0ef01dbaba1087df65b3d04e63686d3284970,78.51
0x20b181d2f2afed425eced4cc680f97973a640605,75.59
0x20b1b60d595d9bc4a1e5afa24b8a90da409c1c6f,52.96
0x20b23f5d7f3a9e2fb8be22ab64b456dc9035d7e9,37.11
0x20b25b017dad90be2f0015741d7be51fc9460642,29.96
0x20b312ef4edd6cfec25f2cd14c2678a6e5f9c542,35.43
0x20b3916395b60a3c5c6c922c50c87359c63a29c1,71.27
0x20b4beece567a190fd839c3a8c44ee852ad4fa79,30.29
0x20b572da863f07d2ff34fb6f1ce02b81e030a33a,71.82
0x20b71f8368497d6abedac7f47d2ea7826896f0d0,74.53
0x20b7807939c774a152b396beb704acac68fa10fe,72.15
0x20b80e9d37255bc2b8be20224a9c5636c368c8f3,62.03
0x20b858f31db1497abc0cfef44283c8a240731459,36.78
0x20b9ea8a628e46cb80b0cec9aed6e05f12e4db65,71.64
0x20bc9129bb8c5154c0361fef9c6e9a6fb125969d,75.64
0x20bf4108c012b2121f661dc48680e3eb0958f3ab,70.29
0x20c02d99c8b00e8318147d92ae0463955eb40d5f,70.23
0x20c1ca6e7a01b0733e613faa14de5c85df4972d4,71.68
0x20c22feff99e5268c1daf4296f6c0d94fbd4be54,37.83
0x20c54fde793e1f3ee427f9bd1d7757c63b071116,75.51
0x20c65994ddaa7d3ba2db87cbe33a5d0aade94f38,44.62
0x20c6b8f8bd67ace2cb578b09a2e226b8de83bd79,41.67
0x20c745c9a2c457b215f42fc94e5da3ee59de49f1,73.16
0x20c887dc736ae331932f1c3d9c1020970d548f2c,30.22
0x20c91e6179391bfba4b8167fe750b39346df408c,51.05
0x20c96e4d215d1388c30b45f651566ba2289d53c6,36.9
0x20c98c1dbfd7d4c3ff5a67387b8b2efa362ebae8,32.99
0x20c9cac4cac7bce4d4890f7d42e54b1aee85ea6e,72.81
0x20cae38e58f3e04be77a9f2b8d403920a2092903,29.96
0x20ce937135377ea57eaf6e41a7b10c62d19b4215,74.67
0x20cf6f56ef057157ab8a48c82ed97258148c403c,72.02
0x20cf9f3b9940c3f4de862bc8dc9fc4b052a8603d,71.65
0x20d02aad4c73f70c2b51d27aa84fa99118ce0f22,71.74
0x20d0aac204e9edd57b72a8f52b7758d2158a0b5c,50.57
0x20d2056d8273003cfa0be08c0a5f121aed54ce1a,72.51
0x20d4670199f19cea8d0975ff0b9f724dbc21cd66,71.37
0x20d6550de25b4815819e552c06c4f54239bb289b,31.54
0x20db3a021e9d36283222c3e8018424f7b6e40572,72.49
0x20db9ec76b56a5108babf2fcbda04cdff0a66a9f,29.96
0x20df96fcb1adbfcd3efdabc85cb66e0440ed1168,73.29
0x20e07ce51a6143108b8787517a7a90b4be746d12,38.43
0x20e087c55c6c15260987ef59738468511a9948c1,72.29
0x20e097b65c3b7aba92c9fcb216ac6614c900d046,71.65
0x20e133cf0982a6ff6bc0a7b6ce59ac65918a1f5c,51.78
0x20e25c958d9a9dee0f8467548fb58122c96cb59f,71.83
0x20e3bb668c4909d033443a4850158b373767608d,72.03
0x20e5dc129b11400a0be8849f4e58ce90bed1e9aa,70.74
0x20e63816e5704a2c05f7fc7cccd056dd554d7583,71.68
0x20e7299dee3dff1282cc9e395267215bdbd5bef5,29.96
0x20e89aa0ef531121443142734d64bad6f485f3d9,86.8
0x20e8ce3374bf179652c57f9f534971715d93e099,71.63
0x20e91ca557af509e7b725be62c563f7cc63261a6,33.01
0x20ead2f46da0db4bb3debe92f0b1b71b7849ea7d,81.56
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,84.93
0x20eae65979eddb750b1f800bcd8af422f1409aa2,72.3
0x20eb233d30731f549ade1e7d218c5837fc8a25db,39.02
0x20ebc2cab5eb99af3d658592a61fea50d6784404,78.21
0x20ed64e0504b846dc7d30ab7ca618fb64b6ff8b4,80.17
0x20ed6a5d1b1e2f6c206f56afd63dd488bc8a7cc0,74.65
0x20f0aa8087c21fe745beadef8e111dc3d57af0a4,75.6
0x20f1157667d2aea376c00552eb44a45790918767,71.63
0x20f1c1ec506da750f3cfa629ba9818ed9033cdd1,72.25
0x20f1d78b3f1df3957320eac6c87581403aa6e54f,72.09
0x20f24780e38a759dc08ca555bf37aa807519a9ab,71.63
0x20f7cb624845f37b7bbf1db1af1ef71d8c5c8661,72.25
0x20f94bcd9bc6602c48494d00be5287680007e4c3,29.96
0x20f9e5a17b00350f1eaf9ad18bc5be0d54c0bc3f,29.96
0x20fa102aa8befc1748006182e6b0bb89367ae297,29.96
0x20fa76b9593635cf13164475bc746437f1ccba45,71.69
0x20fc1400decda205a56bf6904e1a38d94db382a2,40.87
0x2100f324e11c28687b0a5f01c73d756a32f99473,45.14
0x2102a31cbd1250f6be28f35eae0d0ab1e7c5c023,76.72
0x2104e3ef7c42073b43b5b95574b30232e5b9cbf1,69.7
0x21051bc4fb3922ebe023f98c65b0e0e35c56ef37,64.3
0x210632af231fae7d11a4b475ad9c544fd24cda84,71.88
0x2108a7d308e8e9c4de44a091e34186ba37962ab4,68.76
0x210905c001e1d5b2d11fb82059f62f5b04e9d037,71.77
0x21093947278aec469f300a7e4515999316885783,29.96
0x21094d716531b0500b59fcb497e74e48773d3809,74.56
0x210a71eccbcfcff1a80a09aeca2acf6ffb77e401,72.58
0x210ac172db0d3469095f36a347e529399f0e851e,71.63
0x210cd6194ced76fb94aa83dc0d7114a0fb18d7a7,67.97
0x210df4d1beba9055b0fe74531312b41f13770cf5,72.22
0x210edb10cc91810c89910cff938e5ade294a3821,75.18
0x210f9bc57750235eac247eb0a29f56788b833702,58.49
0x21101506505a1ad5f60c17fffae58006994d9e0d,30.36
0x21109c72e597b7b8ba230f95ad395a59d040f48e,29.96
0x2112c17fc30232da7f1d336cee8b14db2dadd132,72.28
0x211366fd23bca80c0cc3ca2ba5dd8666e00b115e,57.88
0x21139822a622891f25a9bda11b12840869bfb4cc,30.24
0x2114a3e3855af0d10d475cf113ab79cb82011f94,73.48
0x2115b5534186a43b920b2087565b1dae207113cd,80.27
0x21178719ee5295a3b5e846cedcbad6c8978ccf34,70.9
0x2117bf88b4cb0186eaa87500a045fc998290e42a,39.13
0x2118bdd4d651129184957a1f9612a231ca35681c,71.63
0x2118d82bc49ae49c8b9f9f691158e0e93dffae72,0.0
0x2119028928f1fd4320f4c9bce11bee083c7e5f94,77.97
0x21192d60270f684056067220f36022ca6609a40d,72.1
0x211c2f0b9b5a521c7c14fe067baa89fbab8d6a6e,54.61
0x211d158941829c694060b6016d69c4568cd4a771,29.96
0x211fd083f645b5482de0c04c2ca41d8ceeef6866,51.27
0x21200998ac227ebb3179c6540c0d1c87d39499c4,71.85
0x21207fe88c12d80e6f9df63c8f965eea91b746a9,73.88
0x2120ca02c75a1ed0517c9a0866c18d728e33a65d,70.59
0x2120dd073a83c64e93c539bdf0c24f0d643b6b69,66.03
0x21212c010dcc987b5dcf57dcf2bc1740e73ab137,71.63
0x21219d6ad756984a323afbe8e5baf49a9152c997,74.07
0x2123162dd46a797236e22583a4f24763e000cca0,71.77
0x2123dce525031abda89d06f7637d7061c4629587,69.42
0x212492ef0c1d18da80c159c703c0d187a27691f2,71.65
0x21258055dfd7a287dcc224e3586210f1864c1996,72.75
0x2125b381d400bdfaa15f1b17aaa68993e7525563,63.89
0x2126333f0d84a08a3a3b30cb5032efa93b18cebf,50.78
0x212636ecd024a8dbe37017835e53409f0ae862d3,70.09
0x2128923022917bf0d6af3ec74252abf071302dd9,29.96
0x212ad7606ba0849d71c79cfb687fe47b9d33602e,29.96
0x212bbfdf681f8268c56806a7536765dbee68e2e2,30.13
0x212d605d8d5d16651fbedf970f4896e9192ec250,71.63
0x212f1f0c5c80659a5c29ea1a8a197a1fdd3b61e4,78.82
0x21326fe6691a6b0b00ef2382c89e4c5b5aa48726,6.23
0x21336fcef69cd130bc65b99d756cfab9b1516712,75.44
0x21349801fc1180417778144112521540216e9961,79.16
0x2134b7d966a041f9a03e9fe0902cd6bedf62a5e4,52.54
0x21351ef1fbbfddd971ace8a3b7eb67f5cc186c73,87.42
0x21368d740bdd9be1e83c3b10f2fd128c6a73200d,71.63
0x21373369b4cd07f6ea26574f7cae79e4136cf429,72.81
0x21378842aa7d4a5b61715a78a413ff06fda2ba7f,29.96
0x2138747206f044167d9634297e58e59f355eb40c,71.7
0x2138dccd6b57c1643d1dc4ebbce46aa74991b40a,29.96
0x2138f02f79bbdacb3b44a326ce0616fdee4ebf63,30.68
0x2139c0aefa2fa14c277ca7980594ef72764679aa,71.96
0x213b90ad250c51aad6cb04132ee46319b6f70575,54.87
0x213bd66da444786cac9ca0b38d7c66052edb93b8,72.05
0x213bddf596932002b519864d35d5ac80b74f4262,29.96
0x213c28536c19cffbce7a9a8aa2db5aaf4cba8344,69.77
0x213ebdbb71a2651aed274965913314000385b1ef,67.17
0x213f6b2680dce3e4d0924acff3e4e34520ef9ba1,77.24
0x21419766bdff35592797942bfac377d47b930819,72.94
0x214282323be78b89e981866a7945f9e35d49ba99,71.93
0x21442d951823b3e88203eb93150e3888233f19a4,71.69
0x21445f6311807552c193b2a6261aee2119ab9fcd,39.52
0x21447403d268081a58d9b0c9e2517f0561c2b13c,66.3
0x21448a1797813f78fe2d2be36966a54641aba8f8,32.21
0x214507f3a36afc82a74e00f243baacde33de1ffa,71.92
0x2145862e14d9be501a23e2b9e58a629fb404c1ee,29.96
0x21482acc9c254daaf184c55c6c5ae47b7f75ef78,84.27
0x214976428582f938e9d75966416f61811fe9965b,70.55
0x21499ef9d855dfe1707a7beae64188b2d76a9431,72.21
0x214aae2ed4f7a40298bcf12fc1173415dd733179,43.34
0x214c2fcdcd78f891f82037a05db8071c3083df18,71.64
0x214f04a09c7db5565ab0f1c23202c1440a214fcd,31.63
0x214fa20537ee3c45ee63d901634ae43cbd000b02,55.5
0x2151578e1fec29361bb0481312ea6b935014d636,46.4
0x21530caaed7851e4c4ff7ab06209021efcba0130,72.15
0x215462dc79523ac795216e1baa27586840fa9382,73.54
0x21546f90bd335e7aa97b2fe2b5c39eb59bd1123a,71.96
0x21550c0d8d8e8982cb4702949887a14f66243d0d,71.54
0x21551724c6d945577a663f095462e067b4c4db7b,71.63
0x2155287d8379b3254f64053b517641d512e99862,78.48
0x215630c6371e6c31dbb6a0826900fa4c68324365,23.81
0x215b0fe61418fc8dde78fd9eb3b75bf706e3a2ed,66.59
0x215f7e305d732edafdb147c233211458f2d0e6bf,29.96
0x2160d21783852d963048be8d162b6df44cf53497,71.63
0x2163f786fe3f8d5a5d1cbb2db4421c3271c07bb4,71.77
0x21673f863c6a2e0e5136c675639028c35cdcc67b,42.09
0x2167bc3d84785b299de271e4573af4088486f17e,71.65
0x2167dcd75c478f28127aa894dc6a054a2e876a8e,71.74
0x21688a9cfc43f8ac70b9f94c08403e943d086f21,66.04
0x216897a0b46ad513c7ccc893bc83496b1e845afc,71.63
0x2169938fd55d48438614c35aa5dd5a974b480bcf,71.09
0x216aaf9fbe84f0e3a9381226d183c22f1828cfa6,30.84
0x216be7c987b81a71bc0198b98752bb4a51be18ec,72.33
0x216c3135c1a5be5b0987d4bbb134bc2c9c9247b3,73.55
0x216d47fcb1b409c1c2fd87f560953782f5482968,73.25
0x216dc063dd0056dd745613e08efc896f52bce633,72.05
0x216f7619fc148e0e44e1f00096046f47ffeb13de,71.55
0x216ff015c86b3f71f6451936a2da55de8de887e2,65.78
0x21710d7a949d4dbedf9cc51fbbea30e885d11650,71.97
0x21716aaf35939a20f48e818bb183b42bfcfdb631,72.06
0x2174559ea0154a3233ff1f2ad4d12c3f5236f296,73.92
0x2174929634a9aaaad9ad145a322cf72044287f03,29.96
0x2175937b44a85cdba36dc11a77e5afc1916bb6a2,72.74
0x2176ef9ab01bfb64cf1a6f03bf98e27f0de0d9cd,64.37
0x2177b6f5665987cb9794b43c0dfa9d3e953a1e70,71.7
0x2178e1d614fefb2b304db58f07116d89f948fda1,85.16
0x21795eb77d2bbd56a7704f048eb53676da96cf0f,80.83
0x217a94b85b8b46b7d56a4a0b530ab9ebfe99a6d4,71.63
0x217a9b455146ee1e89c57cde48ba883b786548dc,60.95
0x217d056f12b281659b5697a828c4b01f312a9f26,71.92
0x217e022f8a5465a30192684428f73bd3a91f4ac1,86.75
0x217e3c976ac44465649ca01329a9a4027f1350b5,29.96
0x217faaaaa9999c5d6a96fb2e45203c022d63cdc5,71.54
0x21801571304d4e8868de40014b58ffee9dcb7704,73.62
0x218311eddfdbea5c9b3cf4e67e4cb4aafa33b487,29.74
0x218347c0fa2fe47abd515bb22d05ce0a2951261b,71.98
0x21852ca6ea2dd0536e0c1a4302fb3edb30fd547b,72.15
0x21858628c55513b599a9c4459505b3f8df2e5ee5,72.54
0x2185921523c7f33b335f2b142591ee6d9efe8f54,31.01
0x2185f9f48376281100b7638026599c8883c82ba1,71.76
0x2186e991cee5296c55e824f6430221eb2e667acd,48.24
0x2187569422a492c8b02e72e0d8f0f57d7cf88aa3,33.75
0x218d04e0abf0e23cf68dac840edc492dca214f69,74.6
0x218d0ab82cf6f1ec45b178807b26481ea07c194f,29.96
0x218d414aae16859e842375d2ed3b5563f2d67a7a,74.72
0x218e4bd9f3781f1809fb9c6d99f2016f87f4bcfc,71.63
0x218e8698d52a898cec26e543926eb10cb26dcc26,31.35
0x218f018da5bf14d1eecbf20a4c3de0fdc3cf81c5,29.96
0x219036d90fca81e2be626c8f2fbe7defd29a0c4f,77.33
0x2191798b5720f731616934a44d2fa2f1e9f2bcac,57.97
0x2192aba1e01d495d01b95cde9854a90c483b9494,70.41
0x21930bda86c3f40dfe0855d165f7df8760eae930,77.75
0x21933a31efa8cdbfa714cbb524063de36bb8b37d,67.91
0x21936dea4bea2d6240d8fedcd64fcad9aee7614d,71.74
0x219518e022f219a79900365b06c9c2a1ff51d767,29.96
0x2195a86e1df5338da91031bfec1df2855929f6c7,71.74
0x2196328c58e0101446c34cecc0b3a0fd924ffa7e,72.03
0x21974c4933151b763eda3749e0a5e0ec4f8c9524,74.76
0x21991dff8d1cd756482411dd1eb00a455e00aa61,68.01
0x219947b60c9431e73050f4d583f271f5abec1d3e,36.0
0x2199fa60c4560cdba04fe52cc94b6ef8346c489c,29.96
0x219a2f5338f3ad74965a03c491e42963b69acc8d,73.92
0x219ce7b889b80dfd85960814183fc2c5d443ddd3,65.48
0x219e2a6f18fa94e8756c7d277c5e11f00de56eee,74.72
0x219eb6c4b8be17e47f5a555e377077470d485f81,71.75
0x21a1bfeca587c85c006f378aba68ace1a560d90c,23.59
0x21a1c5be8cefd50b6ecd1ade94f3be4608e276f2,61.03
0x21a23e89bf76a6093ecaac516d09d852ffc11b40,70.73
0x21a52939bd0ec0b19a6b3baec59a76425d9805e4,75.17
0x21a68456abe74b945295fc7519bea24c5b1b92ff,75.62
0x21a7bb5a14ef360ce6764f093b11faa751085df8,42.14
0x21a826daf4585b81703bbe27292fa9baedf917cf,82.64
0x21a828c89d6cc8a516878a8c331bf3188893b487,24.44
0x21a838ac8e4e3722a8be3fd1817f7fc06793e4f2,71.63
0x21a9a283d9b1069f4164b1f79137366bc59a4439,72.59
0x21aa30c357d4102372be8f32f7a3104c853bbe22,86.77
0x21aa3301e5d39c8fa868c76cd51b37cfaa0cacdc,54.94
0x21ab0875611da0235bc5b6405b8a08268d859700,43.4
0x21ab2fbd8fe7424bef0655f7bb12cdd15980f777,72.13
0x21aba657e239d404aa6d30d59c1c5f77cdee2740,30.46
0x21ad3f3d7b5770a62891bde06ca7db3d8b518dd5,71.63
0x21ad8be781cc3897c2e5c3bf29d20f0db8689a10,62.25
0x21ae49c55c7542b5a2ed20e766d5d01114dda356,74.44
0x21af271f26a413f858263b80c7adfd3bd31cbbca,39.52
0x21b094b0fec8a6b7321e2b0d5757554a76029531,77.0
0x21b224d5a7847f001786d501952273886825065e,30.53
0x21b3ed5ceeee3beef6f6ad51cffdb2447330dbf1,79.96
0x21b3edc9fc33eabcd3d953310f3f9957023e10e9,73.64
0x21b4ed8eca0dd575d493a89d01add8c6ab83843a,29.96
0x21b7652f24f72e63583f7f5cf84c76812eebe6b4,63.54
0x21b848a63ff16345bc0e5f791798d8e345e14061,74.04
0x21b97409b8fa7480f82fa2bf2f8e8a381cf80860,71.83
0x21baf2600d334fa175eb0b229f9df3da1f30bc56,50.16
0x21bbe5494bb0eca16bbe938c015987289921867e,40.43
0x21bc7fbf89b07e318dce55676bff0c3ff5edb948,79.61
0x21bc8989829dca738591c1f85db5debff2172cfc,29.96
0x21bf365a01c60ae3f80c253a59e70afab9cf3b9a,63.74
0x21bfb456362763f0bf7eb8e6d71e6bbe4c584e12,91.83
0x21c025a4e5b47be192b1ccecc3c6fe4128ce94a6,71.68
0x21c1ce1b3d469580017f40d0e6158c8f69eca1d2,71.1
0x21c1fcc81a47e47899ece0f5450c08833cf4cb5a,29.96
0x21c2349a3d52fb172e180ebe47ba46435b9abd21,53.64
0x21c510a59fbc38aa5196edcb7487a875269c4161,30.06
0x21c7bb33ca68e1c4d5c8014c9357782ea7b275ad,29.96
0x21c8a4165c0b641b3c115e64261d10a80ddd898b,72.1
0x21c8f9fc8ea09a859b514a5607eac80d23f6d6fb,56.59
0x21c9827c600450c173e61b3854cf3cbbebe9ed5a,32.42
0x21c9ce0611541099583e4249bfb583606715a796,43.15
0x21ca92d2214b9f455eb48ea291b957c308f2eee6,29.96
0x21cbcdf190deb2ce4d8e4ca853fc5b3ea6477b26,29.96
0x21cceb8a7f4ad404ae65f8c463cccd6af6794563,79.39
0x21ce043786572ce57e4a4675217c648de0662ce6,24.13
0x21ce339788c1f1f67c08b048feb8375ae0a49f78,73.57
0x21cf5649ee1a9362202ebff266ef7bbc8c26a917,71.97
0x21d0360b1a7843c3ec65d1bcfe3555e13503ecf8,72.04
0x21d0482a26849e11ec80709ee5ba5d82a561f833,71.63
0x21d06afeff655876c6850e9cc41c9138753b9b79,71.85
0x21d1167894d4fd72970ba81a9205d3fbadf94652,75.48
0x21d211523e7af6cbcd3d7a10418f40524836e1d5,43.78
0x21d38455810ebf9eea0a33ef23a578bc60212da1,73.29
0x21d45907d79704db5867b9839ee4d39bf1f44fc3,73.92
0x21d567cb5ceb0290ced846edf86236945805f50f,35.6
0x21d8164ad11bba405871bd9c04df2c670dd5a6ad,76.07
0x21d82f1a5a8bc8c073e684b10f5a24b863815e73,71.7
0x21d874812d60fe42ff709999acc2e062f4e68879,63.23
0x21d9c1d2cdcb44b04e6ded64dd89bcf5fcb09ce5,41.64
0x21d9e7ebae1483b9d92f875a4453375523dee2e1,30.35
0x21dab6dd52a889f595fe6871bc838b2f8ec6b496,72.0
0x21dacb0784d8635a7d297e9f3e5986ca45f6cdea,71.64
0x21dad162f57bd1552969ff3ae41cfaf4a5ad755d,57.36
0x21db1169eac6a84a6c337dd1e40cf3ce85d7dcce,29.4
0x21db3e0ba93cb5b7dcba87d21891502d282f9549,29.96
0x21dc459fba0b1ea037cd221d35b928be1c26141a,60.48
0x21e0886ec5715292db8fbfc5afd493e6069e13d2,74.38
0x21e1ca3731d6ebb96e069b2ca97ec8bd39d76c0d,73.57
0x21e3fc973b311ac47cfa68059d9f0d948764175b,73.75
0x21e502dc531bad429b82b37bb6a0b70963064897,77.71
0x21e705ab6725b79ea9d2705f0ebbc8b0593d0f76,74.06
0x21e7824340c276735a033b1bc45652ebbe007193,66.92
0x21e965265ee47feb00fd35ac0da4727991c6e764,71.63
0x21e9b15dc8f371d9e762473ed1d776edae0361ab,29.96
0x21e9f6af91bd687a4856a7dbe4d7f59e9be275f2,79.76
0x21eaaee21905a7b9fbbb093caba2ee27fc1e9352,82.82
0x21eacae8f075bbf3680ba678d102587f4ee3abcf,29.96
0x21ebc7c1635410ee52397d3a281404e4664fbdcc,62.48
0x21ecbcae6656ce477fee018cd5b4fadbe37ccf92,35.19
0x21ed5c2032400ff5e879a401bb2f59e4baa3ccef,70.89
0x21f0805d0778661ae90e8fab889e120e7e9cfcd5,30.11
0x21f1359b6dd3392d3dc567d005d83b6d017cc60d,73.24
0x21f15ad7bac10d8222a4260274cba9cc9c8d0aa8,78.46
0x21f57825b24f36b5eb06f551ca9e126867493abc,29.96
0x21f59f6b056c32fb2827ec8eb016ddc5fefdf8bc,73.55
0x21f64192cc641eef4a077801d803430827f035be,71.82
0x21f667d3d53a0402e2083a8630cf57e557854ae1,30.41
0x21f66fc696da48ac7c9ea935931eb4cafdd0c2bf,71.46
0x21f7cfa4fc40fb9f1a68e9e7eaa92375dd7e163e,77.18
0x21fa5d9bd71b54e8efb840d58cb4936a8ce33abc,76.6
0x21fc01149bfac8873f7ef72c331a75e093afe8e4,71.63
0x21fcfdf5e4d4adddb7b73e1a3f2e075d2c737b0a,34.81
0x21fd7a71d49768b364e48e1d60fb53dac4829d40,28.14
0x21fd943410adc6e3d792715ada09f4148dbada90,71.63
0x21fe937690db6654d4cd3343e04a97fa8383be20,40.89
0x2201d5edfc604b1b97cab9535c49edc4fdfa04a2,69.65
0x2202387389357141aa3e2831147562f2aaa8daaf,29.96
0x2202a6d78f522eeacbe824608491ecd30ba71aad,72.77
0x22047eaf2267fcc200d7519138c418cd31ee1c7c,72.15
0x2206c8681c16c44d244d4565a69becce6adcc4de,71.89
0x22079a848266a7d2e40cf0ff71a6573d78adcf37,72.02
0x2207bc436627ca5945a996f7f54953131c12db39,29.96
0x2207ff1218db094a719e9af5bc74036a596787fd,29.96
0x2208fc19b8df83c422bbfdb833ac950bed4eb913,88.55
0x2209a64fd761e98ddb64e7467cb111f4ae8fdb17,44.62
0x2209ae5287eb7749962e818ff80592eeb3d2c9b0,73.02
0x2209f34a1f63f1129ebfc0dfcdd7e610d21cbb9e,36.51
0x220b927b4b0a362a26dbca2fdd8db8e274987c2c,29.96
0x220c3fbfe7f64bbb7d129407e6d9b009e9ebc7b6,30.63
0x220c5d0a3b3d002a0e326157011171a2a3ff9e81,29.96
0x220f1103d873b687a9c6435229aaa4f35ef0b26e,79.96
0x2210f94b7b04803a063d81a30364314247d7ea60,11.78
0x22123f939a99bb3fbbc5c69be3da0940e7fce8dc,73.44
0x22142b17a99fbcc35b935e9216758fcbb5399f79,54.82
0x22152b05ed7288487a1ef4aad8b21d86ceff643e,30.39
